# wind_direction,wind_speed,rain_meter,solar_rad,soil_moisture_ectm,soil_temp_ectm,air_humid,air_temp,timed
# numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric, timestamp(y-M-d H:m:s)
155.956,3.068,0,739.62,29.144,11.1,46.03,17.68,9/1/2009 10:05
143.648,3.185,0,748.393,28.936,10.9,49.017,18.11,9/1/2009 10:10
232.615,4.426,0,753.658,29.04,11.2,41.347,18.89,9/1/2009 10:15
176.352,2.163,0,758.922,29.04,11.1,48.614,18.18,9/1/2009 10:20
181.626,3.152,0,762.431,29.04,11,47.585,18.6,9/1/2009 10:25
204.132,2.967,0,769.45,29.248,10.8,47.485,18.57,9/1/2009 10:30
169.319,2.397,0,772.96,28.832,11,45.421,18.24,9/1/2009 10:35
160.176,3.504,0,774.714,29.248,11.1,49.632,18.95,9/1/2009 10:40
205.187,2.833,0,781.733,29.04,11,47.324,18.56,9/1/2009 10:45
165.802,2.531,0,783.488,29.144,11.1,51.775,18.3,9/1/2009 10:50
176,3.403,0,794.016,29.04,11.1,48.337,18,9/1/2009 10:55
172.132,4.074,0,788.752,29.04,11.1,49.094,17.97,9/1/2009 11:00
180.923,2.766,0,792.262,29.144,11,49.574,18.02,9/1/2009 11:05
162.989,3.152,0,801.035,29.144,11.2,51.89,18,9/1/2009 11:10
205.89,2.481,0,795.771,28.936,11.2,52.652,18.12,9/1/2009 11:15
188.308,3.118,0,799.281,29.144,11.2,49.769,18.55,9/1/2009 11:20
158.769,2.749,0,794.016,28.832,11.3,51.6,17.93,9/1/2009 11:25
172.484,2.665,0,799.281,29.04,11.3,53.068,18.22,9/1/2009 11:30
207.385,3.386,0,806.299,29.352,11.2,50.876,18.36,9/1/2009 11:35
162.989,3.939,0,797.526,29.144,11.4,51.895,17.81,9/1/2009 11:40
180.22,3.52,0,795.771,29.248,11.5,51.423,18.47,9/1/2009 11:45
193.231,3.403,0,792.262,29.04,11.3,49.761,18.24,9/1/2009 11:50
179.165,2.8,0,792.262,29.144,11.5,50.007,18.44,9/1/2009 11:55
179.516,3.286,0,790.507,28.936,11.3,52.469,18.6,9/1/2009 12:00
178.462,4.442,0,787.436,29.248,11.5,43.422,18.36,9/1/2009 12:05
174.242,4.04,0,788.752,28.832,11.5,45.524,18.29,9/1/2009 12:10
186.198,4.074,0,783.488,28.936,11.6,45.633,18.39,9/1/2009 12:15
183.736,2.749,0,778.224,28.936,11.6,46.406,18.39,9/1/2009 12:20
173.89,2.598,0,776.469,29.04,11.5,46.942,18.84,9/1/2009 12:25
151.033,3.47,0,769.45,29.04,11.6,46.391,18.53,9/1/2009 12:30
211.165,3.252,0,771.205,28.936,11.8,43.112,18.79,9/1/2009 12:35
159.473,3.386,0,765.941,29.248,11.7,44.793,18.4,9/1/2009 12:40
184.791,2.867,0,760.676,29.04,11.5,43.705,18.55,9/1/2009 12:45
167.912,2.163,0,757.167,28.936,11.5,46.281,18.42,9/1/2009 12:50
151.033,1.794,0,744.884,28.832,11.8,46.937,18.8,9/1/2009 12:55
160.527,2.515,0,743.129,28.936,11.7,45.104,18.56,9/1/2009 13:00
163.341,3.084,0,743.129,28.936,11.8,40.951,18.6,9/1/2009 13:05
184.44,2.716,0,722.072,29.144,12.1,45.48,18.46,9/1/2009 13:10
168.264,2.682,0,722.072,28.936,11.9,44.018,18.72,9/1/2009 13:15
185.143,2.565,0,713.299,29.04,11.8,46.212,18.38,9/1/2009 13:20
166.505,2.062,0,706.28,28.936,11.9,43.8,18.52,9/1/2009 13:25
121.495,2.313,0,704.525,28.936,12,47.905,18.35,9/1/2009 13:30
160.527,1.643,0,686.978,28.936,12.1,47.452,18.56,9/1/2009 13:35
147.516,2.313,0,676.449,29.144,11.9,43.599,18.19,9/1/2009 13:40
195.341,1.458,0,629.072,29.04,12.2,45.518,18.51,9/1/2009 13:45
202.022,2.816,0,678.204,28.936,12.2,42.54,18.66,9/1/2009 13:50
193.231,2.816,0,674.695,29.144,12,40.46,18.34,9/1/2009 14:00
160.879,1.928,0,378.145,28.936,11.9,45.943,18.29,9/1/2009 14:05
172.132,0.603,0,216.709,28.728,12.1,48.767,16.9,9/1/2009 14:15
189.011,0.52,0,157.049,28.936,12.1,52.461,16.96,9/1/2009 14:20
190.418,2.699,0,185.563,29.04,12.2,52.882,16.66,9/1/2009 14:25
217.846,2.9,0,179.86,29.04,12.3,49.146,16.66,9/1/2009 14:30
228.044,2.615,0,146.959,28.936,12.2,56.55,16.54,9/1/2009 14:35
221.714,3.185,0,101.336,28.936,12.5,58.405,15.95,9/1/2009 14:40
212.571,3.369,0,96.51,28.936,12.2,61.444,15.83,9/1/2009 14:45
201.67,3.688,0,87.298,28.936,12.3,62.248,15.6,9/1/2009 14:50
206.242,3.554,0,107.916,28.936,12.3,62.022,15.46,9/1/2009 14:55
213.275,3.118,0,123.709,28.728,12.4,62.328,15.56,9/1/2009 15:00
209.055,4.124,0,141.256,28.832,12.2,61.332,15.5,9/1/2009 15:05
200.615,3.369,0,148.714,29.04,12.4,59.426,15.48,9/1/2009 15:10
220.659,3.386,0,118.006,28.936,12.5,57.934,15.79,9/1/2009 15:15
194.286,2.33,0,84.227,28.936,12.5,49.536,16.28,9/1/2009 15:20
196.396,1.509,0,75.454,28.832,12.2,51.27,16.41,9/1/2009 15:25
211.516,1.827,0,58.784,28.832,12.4,49.858,16.11,9/1/2009 15:30
174.945,0.587,0,127.218,28.832,12.6,55.131,15.93,9/1/2009 15:35
189.363,2.548,0,159.681,28.936,12.5,58.728,15.74,9/1/2009 15:40
196.396,1.71,0,97.388,28.832,12.5,62.816,15.2,9/1/2009 15:45
277.275,1.039,0,93.878,28.832,12.7,58.311,15.34,9/1/2009 15:50
302.593,1.173,0,62.732,28.832,12.4,60.879,15.22,9/1/2009 15:55
332.835,0.335,0,67.996,28.936,12.6,67.869,13.93,9/1/2009 16:00
294.505,0.05,0,70.189,28.936,12.5,64.599,14.1,9/1/2009 16:05
221.011,1.995,0,62.732,29.04,12.6,65.737,14.16,9/1/2009 16:10
272.352,0.201,0,93.878,28.832,12.4,65.939,14.35,9/1/2009 16:15
257.582,0.151,0,66.241,28.832,12.8,65.549,14.53,9/1/2009 16:20
257.934,0,0,70.628,28.936,12.7,69.375,14.05,9/1/2009 16:25
257.582,0.721,0,53.958,28.832,12.7,70.915,13.44,9/1/2009 16:30
258.286,0.335,0,54.835,28.832,12.3,70.175,13.24,9/1/2009 16:35
257.582,0,0,35.533,28.936,12.7,70.338,13.24,9/1/2009 16:40
257.582,0,0,33.779,29.04,12.7,69.74,13.23,9/1/2009 16:45
234.725,1.173,0,21.057,28.832,12.6,72.174,13.02,9/1/2009 16:50
195.692,0.553,0,19.741,29.144,12.8,73.812,12.88,9/1/2009 16:55
195.341,0.017,0,21.934,28.936,12.6,74.834,12.76,9/1/2009 17:00
248.088,0.62,0,31.585,28.936,12.7,74.022,12.88,9/1/2009 17:05
248.088,0,0,37.288,29.144,12.7,73.732,12.87,9/1/2009 17:10
247.736,0.352,0,25.005,28.936,12.6,74.724,12.73,9/1/2009 17:15
248.088,0,0,17.109,28.936,12.7,74.242,12.8,9/1/2009 17:20
247.736,0,0,9.651,28.936,12.5,74.654,12.64,9/1/2009 17:25
248.088,0.017,0,6.58,28.832,12.6,76.935,12.2,9/1/2009 17:35
192.527,0.788,0,4.826,28.936,12.5,77.975,11.84,9/1/2009 17:40
216.088,1.693,0,3.509,28.936,12.6,75.503,12.48,9/1/2009 17:45
310.681,1.609,0,0.877,28.832,12.5,75.169,12.62,9/1/2009 17:55
217.846,2.213,0,0.439,28.936,12.5,74.376,12.43,9/1/2009 18:00
226.637,1.073,0,0,28.832,12.6,73.42,12.89,9/1/2009 18:05
248.088,0.453,0,0,28.936,12.6,76.71,12.47,9/1/2009 18:10
227.692,0.017,0,0,28.936,12.6,77.773,12.2,9/1/2009 18:15
228.747,0.654,0,0,28.936,12.4,77.823,11.84,9/1/2009 18:20
207.648,0.369,0,0.877,28.832,12.5,76.69,11.52,9/1/2009 18:25
188.659,1.458,0,0,28.936,12.7,71.405,11.25,9/1/2009 18:30
214.681,0.017,0,0.439,28.936,12.8,74.316,11.23,9/1/2009 18:35
230.505,0.687,0,0.439,28.936,12.6,63.652,11.04,9/1/2009 18:40
225.934,1.475,0,0,28.832,12.6,46.198,10.76,9/1/2009 18:45
268.132,0.017,0,0.439,29.04,12.6,49.398,10.5,9/1/2009 18:50
198.154,0.067,0,0,28.832,12.8,41.005,10.74,9/1/2009 18:55
198.154,0.034,0,0,28.832,12.8,13.872,10.48,9/1/2009 19:00
276.923,0.05,0,0,28.936,12.6,5.66,10.29,9/1/2009 19:05
267.077,0.386,0,0.439,28.936,12.6,3.223,10.27,9/1/2009 19:10
211.516,0.57,0,0,28.832,12.6,2.15,10.3,9/1/2009 19:15
268.132,0.117,0,0,28.728,12.8,0.995,10.28,9/1/2009 19:20
267.78,0,0,0,28.728,12.8,-0.359,10.29,9/1/2009 19:25
348.659,0,0.254,0.439,28.832,12.7,-1.252,10.33,9/1/2009 19:30
349.011,0,0,0,28.936,12.7,-1.72,10.3,9/1/2009 19:35
347.956,0.084,0.254,0,28.936,12.5,-2.109,10.35,9/1/2009 19:40
168.264,1.123,0.254,0,29.144,12.6,2.226,10.25,9/1/2009 19:45
145.055,0.888,0.254,0.439,29.144,12.6,7.846,10.2,9/1/2009 19:50
144.791,0.151,0.254,0,29.144,12.5,9.268,10.17,9/1/2009 19:55
176,0.134,0,0.439,29.144,12.5,3.903,9.98,9/1/2009 20:00
174.242,1.073,0,0,29.04,12.8,74.676,10.45,9/1/2009 20:05
176.352,1.76,0,0,29.248,12.7,74.147,10.65,9/1/2009 20:10
184.791,1.777,0,0,29.04,12.7,79.502,11.04,9/1/2009 20:15
167.209,0.369,0,0,28.936,12.7,79.234,11.06,9/1/2009 20:20
160.527,1.827,0,0,28.936,12.6,78.359,11.05,9/1/2009 20:25
193.231,1.911,0,0,28.936,12.5,79.542,10.88,9/1/2009 20:30
211.516,1.609,0,1.316,28.936,12.6,78.544,10.98,9/1/2009 20:35
245.978,0.553,0,0,29.144,12.7,79.132,11.05,9/1/2009 20:40
122.198,1.123,0,0,28.936,12.3,79.083,10.71,9/1/2009 20:45
191.121,2.682,0,0.439,28.936,12.6,77.101,11.3,9/1/2009 20:50
178.11,1.576,0,0,28.832,12.6,75.342,11.44,9/1/2009 20:55
312.44,2.665,0,0,28.832,12.6,78.693,10.98,9/1/2009 21:00
277.275,1.593,0,0,29.04,12.5,78.657,10.58,9/1/2009 21:05
270.945,1.995,0,1.755,29.04,12.6,79.826,10.6,9/1/2009 21:10
199.56,0.905,0,0,28.936,12.5,70.626,10.66,9/1/2009 21:15
210.813,1.576,0,0,29.144,12.6,35.349,10.22,9/1/2009 21:20
201.67,1.727,0,0,28.832,12.3,17.122,9.96,9/1/2009 21:25
193.231,0.603,0,0,28.936,12.5,2.141,9.89,9/1/2009 21:30
253.714,0.319,0,0.439,28.728,12.6,4.357,9.89,9/1/2009 21:35
251.253,0.084,0,0.439,28.832,12.2,8.361,9.91,9/1/2009 21:40
162.989,0.369,0,0,28.936,12.5,19.281,9.96,9/1/2009 21:45
199.209,0.101,0,3.509,28.832,12.4,35.853,9.95,9/1/2009 21:50
190.769,0.587,0,0,28.832,12.5,39.945,9.93,9/1/2009 21:55
191.121,0.268,0,0,28.832,12.3,41.879,9.92,9/1/2009 22:00
147.165,1.157,0,0.439,29.04,12.4,42.218,9.81,9/1/2009 22:05
146.813,0.738,0.254,0,29.144,12.4,43.326,9.73,9/1/2009 22:10
165.451,0.453,0.254,0,29.144,12.4,45.22,9.7,9/1/2009 22:15
179.868,0.134,0.508,0.439,29.248,12.3,42.972,9.7,9/1/2009 22:20
33.055,1.475,0.508,0.439,29.04,12.4,45.677,9.84,9/1/2009 22:25
186.198,1.006,1.016,0,29.248,12.3,46.957,9.82,9/1/2009 22:30
20.571,0.436,1.778,0,29.352,12.5,47.138,9.78,9/1/2009 22:35
188.659,1.827,1.27,0,29.144,12.3,44.103,9.6,9/1/2009 22:40
176,0.771,1.016,0.439,29.248,12.3,46.5,9.41,9/1/2009 22:45
117.275,0.939,0.762,0,29.352,12.5,47.857,9.09,9/1/2009 22:50
200.967,0.687,0.762,0.877,29.456,12.2,48.98,8.96,9/1/2009 22:55
189.363,0.905,0.254,2.193,29.456,12.1,49.495,8.68,9/1/2009 23:00
126.418,0.285,0.508,0,29.352,12.3,50.798,8.63,9/1/2009 23:05
236.835,1.039,0.254,0,29.352,12.3,51.425,8.57,9/1/2009 23:10
227.341,0.453,0.254,0,29.664,12.5,50.995,8.52,9/1/2009 23:15
187.956,0.872,0,0.877,29.56,12.2,51.438,8.66,9/1/2009 23:20
190.066,1.173,0.254,0.439,29.976,12.2,48.151,8.5,9/1/2009 23:25
162.637,1.14,0.254,0,29.872,12.3,49.444,8.53,9/1/2009 23:30
130.286,0.888,0,0,29.976,12.5,50.446,8.5,9/1/2009 23:35
129.231,0,0,0,29.976,12.3,52.125,8.4,9/1/2009 23:40
94.418,0.017,0,0,30.184,12.4,52.42,8.36,9/1/2009 23:45
206.593,0.872,0,0,30.288,12.4,54.366,8.21,9/1/2009 23:50
218.198,0.905,0,0.439,30.392,12.2,56.692,8.23,9/1/2009 23:55
218.198,0,0,0,30.392,12.2,57.039,8.4,9/2/2009 0:00
159.473,1.425,0,0,30.6,12.2,55.866,8.38,9/2/2009 0:05
160.879,0.654,0,0,30.912,12.2,57.345,8.31,9/2/2009 0:10
179.516,2.012,0.254,2.193,30.704,12.4,42.169,7.98,9/2/2009 0:15
244.923,2.33,0,0,30.808,12.4,20.279,8.22,9/2/2009 0:20
193.231,3.235,0,1.316,30.808,12.2,83.723,8.98,9/2/2009 0:25
212.571,1.81,0,0,31.016,12.1,83.038,9.49,9/2/2009 0:30
229.802,1.157,0,0,30.808,12.1,81.608,9.73,9/2/2009 0:35
207.648,0,0,1.316,31.016,12.5,83.109,9.8,9/2/2009 0:40
208.352,0.788,0,0.439,31.016,12.3,84.221,9.5,9/2/2009 0:45
212.571,1.257,0,0.439,31.016,12.2,83.991,9.12,9/2/2009 0:50
268.835,0.034,0,0,31.224,12,82.165,9.64,9/2/2009 0:55
238.593,0,0,0,31.016,12.2,83.429,9.44,9/2/2009 1:00
238.242,0.771,0,0.439,31.12,11.9,83.216,9.44,9/2/2009 1:05
213.626,0.536,0,0,31.328,12.2,81.309,9.69,9/2/2009 1:10
170.725,0,0,0,31.12,12,82.82,9.58,9/2/2009 1:15
170.725,0.067,0,0,31.12,11.9,84.53,9.22,9/2/2009 1:20
170.725,0,0,0,31.432,12.1,84.485,9.03,9/2/2009 1:25
170.725,0.704,0,0,31.328,12.1,83.241,9.24,9/2/2009 1:30
226.637,0.52,0,0,31.328,12,83.064,9.4,9/2/2009 1:35
226.286,0.017,0,0,31.224,12.1,81.705,9.52,9/2/2009 1:40
226.286,0.201,0,0,31.328,12,83.59,9.32,9/2/2009 1:45
239.648,0.201,0,0.439,31.224,11.8,83.393,8.78,9/2/2009 1:50
187.956,1.458,0,0,31.328,11.8,83.458,9.16,9/2/2009 1:55
231.912,1.056,0,0,31.328,12.1,83.768,8.97,9/2/2009 2:00
231.56,0.067,0,0,31.328,12.1,83.406,9.24,9/2/2009 2:05
232.264,0.168,0,0,31.536,12.1,83.558,9.08,9/2/2009 2:10
231.56,0.034,0,1.316,31.536,12,83.153,8.76,9/2/2009 2:15
231.56,0.536,0,0,31.536,11.9,83.634,8.8,9/2/2009 2:20
231.56,0.101,0,0.439,31.536,12.1,83.664,8.73,9/2/2009 2:25
232.264,0.671,0,0,31.432,11.9,83.638,8.92,9/2/2009 2:30
231.56,0.654,0,0.877,31.536,12,83.732,8.82,9/2/2009 2:35
231.56,1.023,0,0,31.536,11.9,82.32,9.27,9/2/2009 2:40
231.912,0.62,0,0.877,31.536,11.8,82.409,9.14,9/2/2009 2:45
232.264,1.375,0,0,31.536,12,80.951,9.5,9/2/2009 2:50
207.648,1.475,0,0,31.432,12,80.878,9.5,9/2/2009 2:55
204.835,1.626,0,0,31.64,11.8,81.384,9.38,9/2/2009 3:00
186.901,1.542,0,0,31.744,11.8,79.546,9.66,9/2/2009 3:05
213.275,1.375,0,0,31.432,11.8,79.805,9.5,9/2/2009 3:10
210.11,0.855,0,0,31.536,11.8,79.295,9.64,9/2/2009 3:15
224.527,1.844,0,0,31.536,12.1,79.892,9.56,9/2/2009 3:20
237.538,2.38,0,0,31.744,11.9,79.836,9.64,9/2/2009 3:25
219.604,3.889,0,0,31.64,11.6,79.608,9.83,9/2/2009 3:30
223.121,3.336,0,0,31.64,11.6,78.84,10.05,9/2/2009 3:35
224.176,2.699,0,0.439,31.64,11.8,80.172,10.05,9/2/2009 3:40
200.615,3.889,0,0,31.536,11.9,79.96,9.87,9/2/2009 3:45
213.275,3.504,0,0,31.536,11.8,81.269,9.73,9/2/2009 3:50
207.648,2.38,0,1.755,31.64,11.9,79.378,10.02,9/2/2009 3:55
205.538,3.369,0,0,31.536,11.8,78.743,10.06,9/2/2009 4:05
214.681,1.945,0,0,31.64,11.7,77.767,10.16,9/2/2009 4:10
196.044,3.269,0,0.439,31.848,11.7,78.541,10.16,9/2/2009 4:15
206.945,1.777,0,3.948,31.744,11.7,77.697,10.3,9/2/2009 4:20
218.901,1.023,0,0,31.536,11.8,77.196,10.31,9/2/2009 4:25
232.264,1.794,0,0,31.536,11.5,78.42,10.06,9/2/2009 4:30
213.626,1.475,0,0,31.536,11.7,79.14,10.06,9/2/2009 4:35
217.495,0.101,0,0,31.536,11.6,77.423,9.96,9/2/2009 4:40
217.846,0.788,0,0,31.536,11.7,78.544,9.83,9/2/2009 4:45
218.198,1.19,0,0,31.536,11.6,78.506,9.88,9/2/2009 4:50
209.055,1.241,0,1.755,31.64,11.7,76.131,10.06,9/2/2009 4:55
199.209,1.71,0,4.387,31.64,11.6,73.86,10.38,9/2/2009 5:00
211.165,2.565,0,5.264,31.432,11.6,77.91,9.89,9/2/2009 5:05
219.956,1.76,0,7.896,31.64,11.7,76.541,10.32,9/2/2009 5:10
195.692,0.687,0,14.038,31.536,11.5,74.901,10.42,9/2/2009 5:15
225.231,1.341,0,19.741,31.536,11.4,76.13,10.3,9/2/2009 5:20
217.846,1.576,0,20.618,31.432,11.6,74.847,10.28,9/2/2009 5:25
230.505,0.469,0,27.198,31.432,11.3,74.321,10.23,9/2/2009 5:30
230.857,0,0,43.43,31.64,11.6,73.989,10.38,9/2/2009 5:35
206.945,1.257,0,42.114,31.848,11.6,74.973,10.52,9/2/2009 5:40
203.429,1.894,0,55.274,31.432,11.5,74.197,10.64,9/2/2009 5:45
179.516,1.056,0,49.133,31.536,11.5,76.654,10.5,9/2/2009 5:50
182.066,2.079,0,47.378,31.64,11.6,73.718,10.84,9/2/2009 5:55
189.011,0.469,0,55.274,31.536,11.4,72.382,10.97,9/2/2009 6:00
188.308,0.034,0,62.293,31.536,11.6,72.989,10.98,9/2/2009 6:05
180.22,0.469,0,62.732,31.432,11.4,72.703,11.13,9/2/2009 6:10
179.516,0.034,0,74.576,31.432,11.4,74.306,11.18,9/2/2009 6:15
179.868,0,0,125.463,31.432,11.3,74.633,12.54,9/2/2009 6:25
179.516,0,0,172.841,31.64,11.4,68.889,13.05,9/2/2009 6:30
179.868,0.117,0,192.143,31.328,11.4,71.759,13.36,9/2/2009 6:35
179.165,0.805,0,192.143,31.744,11.6,72.185,12.94,9/2/2009 6:40
117.626,1.324,0,232.502,31.536,11.4,70.725,13.29,9/2/2009 6:45
101.451,1.173,0,214.955,31.848,11.2,70.684,12.93,9/2/2009 6:50
101.099,0.067,0,236.889,31.432,11.3,70.504,13.12,9/2/2009 6:55
101.187,0.788,0,220.219,32.056,11.3,71.701,12.78,9/2/2009 7:00
104.264,0.922,0,299.621,31.64,11.3,72.12,12.88,9/2/2009 7:05
103.209,1.006,0,314.097,31.64,11.2,66.912,13.23,9/2/2009 7:10
103.56,1.945,0,313.22,31.432,11.3,71.835,13.06,9/2/2009 7:15
103.209,1.308,0,330.767,31.744,11.2,75.096,13.28,9/2/2009 7:20
103.56,1.928,0,265.842,31.744,11.3,76.109,13.04,9/2/2009 7:25
112,1.073,0,294.795,31.744,11.3,71.325,12.91,9/2/2009 7:30
104.264,2.246,0,293.04,31.432,11.3,76.715,13.11,9/2/2009 7:35
147.165,1.911,0,339.541,31.744,11.4,75.561,13.14,9/2/2009 7:40
124.044,2.716,0,334.276,31.432,11.4,74.517,13.78,9/2/2009 7:45
110.593,3.219,0,351.824,31.536,11.4,72.527,13.74,9/2/2009 7:50
74.55,3.437,0,303.569,31.432,11.3,65.52,13.72,9/2/2009 7:55
104.264,1.442,0,371.126,31.744,11.2,75.17,13.9,9/2/2009 8:00
44.484,1.525,0,432.98,31.536,11.3,74.816,14.48,9/2/2009 8:05
82.462,1.978,0,436.051,31.64,11.2,71.653,14.34,9/2/2009 8:10
90.55,1.308,0,451.844,31.536,11.2,74.87,14.1,9/2/2009 8:15
83.868,1.928,0,460.617,31.744,11.1,79.089,14.45,9/2/2009 8:20
98.286,2.364,0,572.92,31.536,11.2,71.93,14.8,9/2/2009 8:25
114.813,2.464,0,583.448,31.744,11.2,64.678,14.72,9/2/2009 8:30
80.088,3.286,0,537.825,31.536,11.2,72.062,14.93,9/2/2009 8:35
101.099,3.168,0,492.202,31.64,11.3,70.049,14.74,9/2/2009 8:40
125.363,3.101,0,592.222,31.328,11.1,65.846,14.46,9/2/2009 8:45
147.868,1.978,0,620.737,31.64,11,68.635,14.5,9/2/2009 8:50
108.132,2.967,0,445.263,31.744,11,62.976,15.12,9/2/2009 8:55
166.505,2.129,0,581.694,31.744,11,65.343,16.44,9/2/2009 9:00
205.89,1.66,0,422.013,31.952,11.3,63.171,15.26,9/2/2009 9:05
183.736,1.576,0,567.656,31.432,11.2,63.737,14.71,9/2/2009 9:10
216.088,2.883,0,609.769,31.328,11.2,62.006,15.54,9/2/2009 9:15
184.791,2.984,0,321.116,31.432,11.4,66.554,14.66,9/2/2009 9:25
172.835,3.084,0,709.789,31.536,11.2,64.593,14.56,9/2/2009 9:30
212.571,3.051,0,299.182,31.536,11.3,61.438,14.72,9/2/2009 9:35
191.121,1.978,0,245.224,31.432,11.4,62.888,15.46,9/2/2009 9:40
149.978,1.442,0,229.87,31.64,11.2,66.32,14.76,9/2/2009 9:45
127.473,0.805,0,676.449,31.432,11.5,63.839,15.99,9/2/2009 9:50
143.648,3.353,0,588.713,31.432,11.3,65.281,16.08,9/2/2009 9:55
127.121,4.66,0,369.371,31.432,11.6,63.029,15.61,9/2/2009 10:00
135.209,2.833,0,357.088,31.744,11.6,62.039,14.86,9/2/2009 10:05
168.264,2.196,0,347.437,31.64,11.5,64.009,14.8,9/2/2009 10:10
235.78,2.867,0,236.011,31.432,11.2,62.98,14.8,9/2/2009 10:15
185.143,2.8,0,228.115,31.328,11.2,60.802,14.2,9/2/2009 10:20
224.176,3.336,0,166.7,31.432,11.4,63.417,13.83,9/2/2009 10:25
209.407,3.906,0,169.77,31.432,11.3,66.502,13.42,9/2/2009 10:30
170.374,2.531,0,219.342,31.328,11.4,65.287,13.35,9/2/2009 10:35
158.066,1.056,0,286.899,31.328,11.5,67.577,14,9/2/2009 10:45
190.418,2.347,0,307.956,31.744,11.2,64.886,13.96,9/2/2009 10:50
198.505,3.386,0,252.243,31.64,11.4,63.73,14.16,9/2/2009 10:55
172.132,2.883,0,186.879,31.328,11.5,68.101,13.84,9/2/2009 11:00
194.286,1.844,0,203.11,31.536,11.6,65.546,13.87,9/2/2009 11:05
164.396,0.603,0,168.016,31.64,11.6,63.781,13.79,9/2/2009 11:10
213.626,0.017,0,194.775,31.224,11.8,67.25,14.03,9/2/2009 11:15
272,0.419,0,74.576,31.432,11.7,63.549,14.1,9/2/2009 11:25
268.132,1.408,0,64.486,31.328,11.7,64.41,13.82,9/2/2009 11:30
221.363,4.878,0.254,131.605,31.64,11.6,73.275,12.56,9/2/2009 11:35
193.582,3.52,0,260.578,31.848,11.4,74.015,12.58,9/2/2009 11:40
208.703,3.353,0,236.011,31.744,11.5,69.02,13.17,9/2/2009 11:45
242.11,1.123,0,99.142,32.16,11.6,72.766,13.06,9/2/2009 11:50
200.264,4.627,0.254,178.544,31.744,11.7,71.2,12.54,9/2/2009 11:55
216.088,6.873,0,408.853,31.744,11.6,71.388,12.96,9/2/2009 12:05
168.264,2.38,0,306.201,31.64,11.7,69.885,13.28,9/2/2009 12:10
147.516,3.252,0,199.162,31.848,11.9,71.066,12.96,9/2/2009 12:15
193.231,4.845,0,211.445,31.64,11.7,69.331,13.08,9/2/2009 12:20
201.67,3.889,0,118.883,31.64,11.8,70.15,12.96,9/2/2009 12:25
179.604,2.665,0,85.105,32.056,11.7,69.625,12.76,9/2/2009 12:30
210.813,1.911,0,100.458,31.848,11.9,73.18,12.48,9/2/2009 12:35
154.901,0.888,0,97.826,31.744,11.7,69.201,12.38,9/2/2009 12:40
204.132,2.464,0,323.748,31.952,11.8,73.852,12.42,9/2/2009 12:45
165.099,1.073,0,240.398,31.744,11.8,72.379,12.98,9/2/2009 12:50
168.264,0.872,0,255.752,31.952,12.1,73.753,13.24,9/2/2009 12:55
183.385,0.218,0,142.572,31.952,12.1,70.25,12.92,9/2/2009 13:00
174.242,5.247,0,181.176,31.744,11.9,68.203,12.74,9/2/2009 13:05
224.967,3.772,0,120.638,31.744,11.9,69.656,12.64,9/2/2009 13:10
159.121,1.442,0,147.398,31.64,11.9,69.173,12.67,9/2/2009 13:15
245.626,3.923,0,120.199,31.64,11.8,70.974,12.48,9/2/2009 13:20
203.429,2.028,0,95.194,31.744,12,71.954,12.3,9/2/2009 13:25
193.934,7.376,0,183.808,31.744,11.8,70.668,12.28,9/2/2009 13:30
205.187,2.883,0,200.917,31.64,11.9,71.83,12.62,9/2/2009 13:35
202.374,5.783,0,136.43,31.848,12.1,74.172,12.06,9/2/2009 13:40
193.934,2.816,0,160.558,31.848,12,73.445,12.22,9/2/2009 13:45
217.495,4.04,0,160.558,31.848,11.9,72.985,12.16,9/2/2009 13:50
209.407,1.995,0,186.879,31.952,11.8,73.026,12.23,9/2/2009 13:55
139.077,2.23,0,135.553,31.744,11.9,71.179,12.29,9/2/2009 14:00
211.165,1.559,0,146.52,31.952,12,76.581,12.34,9/2/2009 14:05
124.308,0.251,0,152.662,31.848,12.2,72.861,12.33,9/2/2009 14:10
125.363,0.117,0,93.878,31.848,11.7,75.942,12.48,9/2/2009 14:15
250.901,1.324,0.254,81.156,31.744,11.8,68.139,12.69,9/2/2009 14:20
328.615,0.386,0,157.487,31.744,12,67.539,12.72,9/2/2009 14:25
321.934,0.084,0,147.398,31.848,11.9,66.239,12.88,9/2/2009 14:30
26.55,0.084,0,117.567,31.848,11.8,69.627,12.92,9/2/2009 14:35
34.989,0.771,0,81.595,31.848,12.2,72.239,12.4,9/2/2009 14:45
187.604,0.805,0,75.454,31.744,11.9,75.995,12.24,9/2/2009 14:50
184.791,1.425,0,58.784,31.952,11.9,75.194,11.98,9/2/2009 14:55
180.923,1.861,0,79.84,31.848,12,73.727,12.06,9/2/2009 15:00
167.56,0.117,0,67.119,31.744,12,74.822,12.06,9/2/2009 15:05
209.407,2.38,0,107.477,31.952,12,73.54,12.04,9/2/2009 15:10
209.055,1.039,0,71.505,31.744,12,71.59,12.07,9/2/2009 15:15
146.462,0.939,0,68.435,31.952,11.9,73.01,12.02,9/2/2009 15:20
203.78,2.934,0,92.562,31.744,11.9,74.544,11.84,9/2/2009 15:25
147.165,2.615,0,85.105,31.64,12.1,72.796,12,9/2/2009 15:30
175.297,1.66,0,78.963,31.744,12.2,72.935,12.04,9/2/2009 15:35
